age,income,loan_amount,loan_term,employment_years,credit_score,has_other_loans,approved
57,67900,9891,60,13,494,1,1
23,133461,29422,6,0,601,1,0
63,53626,59179,48,38,447,1,1
43,98141,2065,36,8,692,0,0
67,61006,67981,48,36,464,0,0
53,24622,5649,24,20,751,1,0
53,58938,31208,36,13,728,0,0
36,32132,61988,24,1,383,1,0
67,111502,8187,24,44,815,1,0
60,25095,52213,24,29,791,1,1
46,142605,58203,60,4,603,0,1
65,139184,56349,24,20,528,0,1
52,131493,32695,36,32,678,0,1
66,116285,10948,24,30,489,0,0
62,101783,63609,36,10,816,1,1
53,124361,46375,60,24,810,1,1
50,42925,65240,36,29,670,1,0
27,26797,38457,12,2,476,1,0
40,41719,30811,24,9,659,1,0
50,49453,2112,12,11,454,0,1
45,34752,12706,48,22,412,1,0
35,53107,24932,24,5,818,1,1
61,132461,44675,6,18,499,0,1
58,62747,20374,36,29,576,1,0
18,143964,63995,48,0,713,1,0
33,75575,29414,48,4,735,0,1
29,63201,42292,6,9,572,0,1
20,79553,66231,12,1,508,0,0
46,99063,40137,48,13,401,0,0
69,107192,7206,6,12,529,1,0
55,138490,7785,36,29,393,1,0
39,24705,47450,6,0,849,1,0
35,105481,56740,6,14,328,1,0
61,70213,59078,48,5,325,1,0
42,78431,8842,24,1,338,1,1
64,81184,32628,60,26,363,0,1
49,106717,2916,48,19,800,1,1
19,88652,19289,36,1,639,0,1
32,124781,31008,6,2,422,1,0
48,142406,2910,12,22,657,1,0
60,38096,4450,60,39,589,1,0
59,19617,42944,12,19,601,1,0
52,39775,32564,12,9,394,0,1
67,115424,66208,6,47,651,1,1
24,25260,5482,24,6,538,1,0
23,133766,45941,36,5,677,1,0
56,93956,6806,12,11,453,1,1
34,90716,40552,60,12,821,0,1
61,138604,19390,12,27,432,0,0
23,106974,54529,36,0,483,1,0
35,25530,54609,24,11,650,0,0
39,72837,21487,60,13,608,1,1
29,31309,68323,48,4,675,1,0
31,54599,57208,6,4,607,1,1
35,124710,64021,60,10,706,1,1
29,141300,25653,6,4,452,1,0
19,89764,5061,6,1,420,0,0
33,100981,8264,60,14,749,1,1
28,92127,1776,48,3,456,0,1
23,126281,22912,48,3,383,1,1
47,29269,56357,60,10,716,0,1
46,107156,49777,60,10,380,0,1
51,61763,37342,12,9,375,0,0
48,68787,47301,60,7,756,0,1
19,50038,9001,60,1,805,0,1
54,73904,16306,24,26,543,0,1
20,114842,12856,24,0,589,0,0
34,17143,12365,6,2,510,1,0
41,85393,10575,12,14,569,0,1
70,141751,52234,6,17,644,0,1
58,105391,52953,6,11,607,0,0
21,37548,30076,12,3,493,0,0
49,27139,65649,24,24,773,1,0
62,72677,63139,6,15,525,0,0
30,52898,8288,60,7,576,1,0
49,105581,25069,48,14,461,1,0
26,149774,58532,24,4,467,1,0
58,131907,31361,36,22,353,0,0
60,49969,60019,12,22,756,0,1
68,85862,23289,12,43,702,1,1
22,25725,38209,24,4,764,1,0
46,40144,16595,60,13,370,1,0
68,127586,43870,6,31,604,0,1
55,121393,13307,60,12,437,0,0
37,127381,30444,12,12,388,0,0
67,28755,30917,36,11,552,0,0
53,37617,42073,48,31,634,1,1
48,97097,64807,24,29,842,0,1
25,78518,4882,60,6,459,1,0
24,62870,63643,36,0,488,1,0
21,70334,22082,48,3,433,1,0
62,105884,1321,36,3,423,1,0
56,73415,13069,48,15,440,0,0
38,31310,69125,48,15,402,0,1
41,93290,14105,12,23,302,1,0
24,127636,24724,48,1,647,1,0
58,45693,10998,6,36,717,1,1
51,8611,24199,6,15,795,1,1
52,24049,9713,48,4,846,1,0
35,109933,28189,6,6,344,0,1
65,106668,25995,60,7,494,1,1
51,128756,11646,60,14,831,1,0
50,78744,30750,6,31,416,1,1
68,115805,40644,60,47,620,0,1
59,26874,5238,48,1,597,1,0
36,100608,9898,36,11,400,1,1
41,88691,40620,24,9,398,0,0
32,112641,3861,48,8,526,1,0
25,61973,37126,24,1,747,0,0
34,89321,20230,24,16,658,1,1
35,93002,29379,60,11,611,0,0
53,91855,38688,48,31,402,1,0
55,20024,17344,6,14,759,1,0
19,141853,5753,60,0,511,1,0
37,140897,51329,6,1,483,1,0
29,122219,1725,36,0,639,1,0
27,96362,44789,6,0,708,0,0
53,83454,60170,6,27,721,0,1
65,93094,1539,12,34,758,1,1
34,85346,15886,36,7,593,1,0
46,72498,53701,6,6,463,0,1
64,143209,25823,6,3,474,1,1
52,25689,48115,24,33,765,0,0
32,146676,47931,36,0,589,0,1
46,104216,2660,12,16,469,1,0
43,67829,48492,24,4,313,1,0
43,112489,69495,24,11,648,1,1
39,12403,56242,6,14,739,1,0
61,130408,45419,48,10,407,1,1
48,76990,42374,36,21,329,1,0
58,28107,69635,12,9,728,0,1
50,125526,36422,24,18,515,1,0
63,41688,25611,24,44,317,1,0
69,99758,2499,60,24,534,0,1
70,95305,28197,36,51,395,1,1
33,70991,6004,48,15,397,0,0
19,28889,65828,60,0,344,0,0
25,119145,45671,36,3,552,1,0
31,87836,51934,24,13,714,1,1
47,68660,5959,24,0,796,1,1
37,40199,13441,48,2,825,1,1
46,97322,21634,6,23,505,1,1
37,15349,57666,12,18,363,0,0
54,81706,7193,60,3,469,1,1
55,100648,48535,12,7,790,0,0
45,16302,6930,6,12,713,1,0
28,98375,9084,60,8,527,0,1
55,43659,8353,6,25,603,0,1
58,112951,23471,12,25,544,0,1
66,50531,33203,24,20,747,0,0
57,28689,40077,24,1,598,1,0
57,147877,40848,36,32,796,1,1
48,139560,56925,24,21,377,1,0
19,68208,43885,48,0,702,0,1
35,9609,15890,24,5,435,0,1
64,126155,54291,12,32,359,0,1
40,33328,38454,36,13,639,1,0
30,104187,35935,24,1,665,1,1
36,61752,64007,12,15,553,1,1
69,48489,24814,12,42,312,1,0
60,23117,7933,36,30,593,0,1
67,117927,57310,36,33,644,0,1
42,126082,54765,60,7,802,0,0
58,137231,32300,12,11,829,1,0
42,93281,35619,24,10,530,0,1
23,53748,50644,60,2,445,1,0
40,66020,15515,24,4,494,0,1
70,57085,5339,36,6,498,0,0
38,124039,14567,24,18,546,0,0
55,80807,18872,6,8,435,0,0
50,60916,59283,6,3,546,0,0
65,41719,2093,24,46,527,0,0
21,33400,12213,24,2,841,0,1
68,65628,41288,6,36,531,0,0
50,89107,49011,48,22,339,0,1
20,149921,2333,6,1,567,1,0
42,73031,40276,36,8,811,0,1
33,95406,46045,6,3,562,1,0
64,134788,2102,36,27,825,0,1
40,128536,61314,6,16,331,1,0
21,139911,10851,60,2,344,1,0
37,128456,42941,12,4,525,1,0
25,108935,61116,36,2,356,0,0
25,76122,29426,60,3,577,1,1
36,142827,51829,12,18,694,1,1
61,145586,16444,6,33,521,1,0
40,141118,17281,24,11,535,0,0
31,36105,38197,48,6,534,0,0
63,103064,32064,6,44,530,0,0
29,56216,19006,24,8,846,1,1
53,37040,36060,48,13,384,1,0
42,10821,16609,6,12,847,0,1
57,147769,3195,60,3,777,1,1
51,60530,15672,12,33,686,1,0
49,92658,40694,12,29,613,0,1
69,106231,10201,48,8,818,0,1
30,89050,69875,36,5,362,0,0
65,69313,47997,48,35,696,1,0
50,131765,65726,36,14,438,0,0
40,65375,18773,36,6,469,1,0
28,108574,34975,6,5,500,0,0
58,79659,33195,60,22,659,1,1
46,59958,19417,60,17,840,0,1
52,107109,21365,60,30,720,0,1
46,42103,38119,48,8,503,1,0
27,18721,31633,36,7,413,0,0
28,60976,24124,6,9,363,1,1
25,30458,21442,36,0,539,1,0
45,92189,5615,24,5,643,0,1
47,64424,16344,36,18,613,1,0
39,8840,32070,48,20,717,1,1
39,103210,8329,48,18,754,0,1
64,97530,41855,36,33,453,1,1
45,103710,9420,60,15,711,1,1
63,81203,63595,12,43,820,1,0
18,116920,40488,24,0,538,1,0
51,11894,54544,12,23,828,1,0
46,51727,25382,6,24,502,1,0
28,73304,22706,36,0,413,1,1
26,81092,44193,48,5,708,1,1
34,87807,59044,48,10,841,1,1
62,15521,19518,60,10,695,1,0
54,81378,7459,24,12,343,0,1
61,72944,6521,36,3,546,0,0
53,118116,9439,24,24,613,0,1
48,120420,37738,6,3,726,0,1
47,85789,54740,12,7,457,1,0
30,95610,7596,60,12,509,0,0
40,111015,31023,6,16,409,1,1
58,8578,24339,60,40,318,0,1
34,49291,69544,60,16,845,1,1
30,32454,27724,12,10,311,1,0
59,31521,67845,24,16,749,1,1
44,33880,45746,24,19,551,1,0
32,20691,57544,60,7,430,1,0
24,123221,8191,24,1,775,1,1
68,41101,15463,36,42,793,0,1
18,129380,17122,24,0,599,0,0
30,79748,26465,60,2,414,1,0
50,105974,19423,6,15,694,0,0
31,78697,26262,60,1,534,0,1
24,84892,22250,36,6,614,1,1
34,76094,41817,48,5,517,1,0
28,138972,17354,48,1,580,0,1
40,145044,66538,12,16,760,1,0
51,116271,26149,6,9,831,1,0
66,85987,43144,12,11,455,0,0
20,34184,40092,24,2,628,1,1
58,65000,45400,36,5,776,1,0
40,116654,15887,12,0,668,1,0
66,110099,59361,6,46,453,1,0
19,119302,15831,60,0,569,0,0
24,59582,69514,12,4,457,0,1
40,146266,53447,36,16,344,1,0
30,70386,58500,24,2,733,0,1
35,77488,21945,6,12,360,0,0
60,98892,33828,48,23,453,1,0
22,113223,24020,36,2,486,0,1
35,86191,7804,60,2,429,0,1
40,109387,35160,12,9,553,1,0
56,127682,45566,48,34,461,1,1
21,51624,69837,24,3,445,0,1
64,54080,58083,6,3,686,0,0
25,89534,55757,60,2,670,0,0
64,33997,19174,36,40,796,1,1
40,71506,14121,60,3,849,1,0
63,77559,68450,60,14,790,0,1
22,65001,1645,60,3,565,1,0
47,140825,12676,36,10,782,1,1
38,50773,30199,24,0,585,0,1
39,78808,43163,48,5,630,1,1
38,39556,4210,36,16,750,1,1
21,102376,25339,12,2,632,1,0
24,59490,22590,36,5,487,1,0
66,66576,19087,24,1,316,1,0
38,15278,11577,24,3,548,1,0
35,43892,9488,48,11,652,0,1
64,33631,42420,12,23,387,1,0
39,95236,47139,48,17,723,1,0
50,148273,30389,60,1,776,0,1
57,24887,15832,36,25,530,1,0
49,111234,51520,6,22,551,1,0
69,89157,16202,48,10,844,0,1
55,9488,33332,24,32,344,1,0
59,57756,12690,36,14,665,0,1
34,80654,9775,12,0,794,1,1
41,81415,60397,12,11,599,1,0
63,145799,27197,60,36,781,0,1
54,76338,21530,48,26,825,1,1
28,135290,20717,6,5,434,1,1
53,79807,39605,48,24,708,1,0
30,69001,17118,6,2,380,1,0
29,89105,24229,60,6,619,0,0
54,138565,60040,48,31,429,1,1
23,138704,32276,36,4,529,0,1
66,108773,14981,12,38,650,1,1
49,45957,2482,24,26,604,0,1
40,89692,16492,60,22,338,0,1
59,28407,18106,12,28,464,0,0
66,8490,48435,12,4,729,0,1
28,42842,54833,60,8,718,1,1
41,44124,46344,12,23,575,1,0
51,29497,56937,36,4,786,0,1
65,143456,21181,6,46,789,1,0
40,94766,46507,12,21,489,0,0
68,35441,1071,60,41,416,0,1
36,48494,38777,36,11,524,0,0
33,62210,63364,24,0,391,1,0
40,36505,58126,36,9,536,0,0
23,53711,14646,24,1,321,0,1
38,108005,44907,12,20,313,0,1
64,15463,48200,6,43,530,0,0
63,84552,49193,12,22,417,1,0
30,116460,3983,6,4,358,1,0
61,147959,25964,6,35,736,0,1
18,96814,66121,36,0,846,1,1
48,135066,25857,12,14,653,1,0
18,20367,6057,12,0,300,1,0
33,23430,41933,60,5,604,1,0
30,66019,63996,24,6,753,1,0
49,88847,45755,48,18,337,1,0
59,122976,41756,12,27,542,0,0
54,147566,3849,12,15,376,1,1
26,24298,2773,6,7,596,0,1
41,9190,33383,6,11,570,0,0
65,38983,26527,6,5,847,0,0
58,146325,1066,48,13,317,1,0
50,135706,10939,6,11,516,0,0
30,23528,41236,24,8,713,1,0
57,147008,48963,24,17,466,1,0
66,45086,57384,6,48,556,0,0
19,144564,59217,48,0,339,1,0
46,46919,4553,12,23,332,0,0
37,145365,35392,6,11,736,0,1
34,42914,58699,60,14,692,0,1
35,148233,41120,36,11,730,1,1
29,64247,56990,48,6,811,1,1
32,8457,21551,12,14,346,0,0
45,149868,23009,24,24,756,1,1
54,108886,16547,60,12,740,0,1
47,121600,64025,36,19,829,0,1
67,40612,22157,24,23,384,0,0
65,108724,69535,6,29,567,1,0
22,20739,46083,6,4,773,1,1
30,54063,48528,24,5,850,0,1
23,114403,68640,36,5,397,0,0
29,81723,54321,60,2,794,0,1
59,54518,32399,48,7,591,0,0
60,98007,31907,60,2,392,0,1
30,27858,50667,48,4,576,1,0
22,120342,4769,48,4,572,1,0
25,83418,23826,12,4,634,0,1
50,92178,1683,12,3,337,1,0
31,137509,57817,36,6,477,1,0
33,136660,48381,60,11,334,1,0
47,23853,52847,24,16,572,1,0
29,92465,17965,12,1,498,1,0
25,149047,8577,60,2,533,1,0
27,128369,31431,60,6,334,1,1
55,81802,30112,48,6,644,1,1
57,73655,51973,48,27,663,0,1
62,40965,39478,24,9,477,1,0
22,47972,34871,36,2,661,1,0
29,47523,56168,24,7,382,1,0
53,83870,32470,24,12,709,1,1
18,104745,49052,12,0,802,1,0
64,142254,32560,60,30,348,1,0
54,60722,31772,12,18,639,0,0
35,14894,2968,12,4,815,1,0
37,29510,5970,48,6,807,1,1
41,52473,52589,6,13,690,1,0
27,128993,20451,24,6,455,0,1
23,55262,14826,6,1,754,0,1
37,103823,50774,24,14,734,1,0
19,47517,7669,6,1,698,0,0
42,11973,28157,12,15,349,0,0
34,107081,39408,36,4,354,1,1
67,67340,18425,60,0,396,1,1
53,87069,11180,12,16,545,0,0
45,91279,52750,60,5,501,1,0
19,66250,31848,6,1,413,1,0
19,47105,56043,12,1,332,0,1
66,115130,19313,36,36,664,0,1
52,67019,42251,24,9,362,1,0
49,78991,49441,36,19,397,0,0
30,144391,50811,48,2,443,1,1
52,116277,31541,24,1,546,0,0
56,10243,53947,24,7,842,0,1
23,26592,1549,36,4,478,0,1
36,20769,61274,48,3,559,0,0
55,103401,5968,60,14,729,1,1
18,34124,1410,60,0,784,0,1
27,73146,36678,60,9,310,1,0
68,39025,19381,6,30,682,1,0
46,15527,17535,36,18,540,1,0
44,129501,6359,60,6,786,1,1
35,111523,30383,36,11,462,1,1
61,52262,14790,6,9,731,0,1
57,28723,3802,24,22,574,1,0
59,111864,49991,24,9,576,1,0
69,8213,35491,6,45,701,1,0
30,56925,13969,24,8,723,0,1
26,76605,58526,6,4,756,0,1
68,24984,62997,36,39,304,0,1
22,68322,63757,24,0,404,0,1
39,17003,22869,36,14,529,0,0
57,145536,35431,12,38,702,0,1
60,89133,42479,24,26,328,0,1
19,117164,58537,60,1,329,1,0
25,79106,60862,60,7,349,0,1
25,106647,44298,12,5,444,1,0
57,87708,16189,60,27,716,1,1
53,105434,10735,60,8,450,0,0
43,31858,48468,6,23,479,0,1
39,122706,57498,60,10,371,0,1
25,63858,13792,24,1,707,1,1
51,141331,16198,48,5,595,0,1
45,77161,43500,24,2,332,1,0
38,53217,28141,60,15,367,0,0
58,37319,25446,12,14,659,1,1
66,44936,13141,24,23,330,1,0
40,137448,37786,60,9,442,1,0
61,97371,64883,36,30,401,1,0
65,98187,58885,36,12,387,1,1
37,111084,10100,60,16,538,0,1
57,132717,13140,60,17,721,1,1
32,120100,45783,60,7,436,0,0
66,97695,16403,48,13,474,1,0
57,67678,4679,48,21,573,1,0
59,129212,54558,36,36,849,0,0
48,48030,23746,48,5,830,1,0
41,94574,31588,60,12,383,0,0
53,45293,51508,24,33,573,1,0
21,146635,5322,36,3,556,1,0
43,68388,55597,12,2,815,1,1
27,65105,10728,6,2,609,1,0
60,36810,22115,36,11,499,0,0
38,36146,42445,36,18,838,0,1
35,57079,4390,36,8,520,0,1
28,46073,4362,48,1,755,1,0
44,47208,35033,24,9,585,0,1
22,145944,6988,48,0,714,1,1
44,100220,23191,24,0,686,1,0
61,72622,66030,60,3,513,0,0
40,17802,45388,60,3,690,0,0
66,71320,4591,24,27,505,0,0
46,30083,46725,48,16,322,0,0
59,74695,47678,48,4,338,1,0
44,26885,24613,12,16,696,0,0
28,126693,28961,6,8,454,1,0
44,69569,8479,36,15,341,1,1
49,93999,63788,24,2,365,1,0
27,25863,44104,12,8,432,1,0
21,114756,50557,6,0,745,1,0
35,37621,20697,60,7,724,1,1
67,77130,65358,24,17,776,1,1
54,54312,9401,12,29,794,0,1
30,48464,4542,6,12,314,1,0
68,15949,26061,36,0,553,1,0
61,142884,27022,24,6,598,0,0
48,124880,56188,48,7,842,1,1
25,55113,50207,6,5,350,0,0
32,88236,36926,48,14,846,1,0
37,112335,7797,60,17,445,0,1
32,57209,23137,6,9,621,0,1
53,10882,19551,12,28,355,0,0
41,112554,6294,6,7,695,1,1
47,116339,40971,6,28,775,1,1
49,90003,40119,6,8,669,0,0
69,65449,24788,48,11,776,1,1
36,69460,53549,12,6,394,1,0
19,9966,16710,12,0,686,0,0
60,138622,66864,60,17,660,0,0
18,114832,51143,60,0,820,1,0
36,39506,68331,6,4,661,1,0
47,56544,12907,48,22,462,1,0
41,38255,36379,12,9,788,1,0
35,76666,20716,24,6,543,1,0
27,59281,46472,24,9,569,0,0
70,74675,46858,48,38,745,1,1
57,68350,23914,6,19,701,0,1
51,94617,59933,24,23,636,0,1
44,114114,12645,24,7,836,1,1
43,86268,1030,12,23,472,0,1
34,99031,22295,24,8,373,1,1
46,42623,64770,36,28,634,1,1
25,84531,5298,36,3,477,1,1
68,68195,29838,60,36,825,0,1
31,70424,2491,12,13,417,0,0
35,35695,47478,24,17,569,0,0
70,50651,32507,24,30,535,1,0
26,33956,59232,48,2,691,1,1
56,74405,63062,48,20,657,0,0
30,22946,46157,60,12,558,1,0
67,24187,18096,24,7,657,1,0
23,59390,21726,6,0,643,1,1
33,105508,3575,6,8,689,1,1
64,126731,33963,36,25,510,0,0
27,118955,50089,12,2,643,0,0
22,50579,6919,36,1,460,1,0
60,143250,29660,36,19,603,0,1
33,139089,64393,24,15,567,0,1
57,120261,29000,12,20,717,1,1
25,22164,22299,6,5,420,0,0
26,67590,13153,6,1,486,1,0
53,111593,32072,6,20,525,0,1
25,148660,10591,48,4,550,0,0
41,124814,48886,6,16,579,1,0
20,136246,48741,6,1,818,0,1
66,51584,33425,60,19,610,0,1
47,109279,47958,24,11,528,0,0
33,131321,18485,48,11,515,1,0
24,97014,47623,12,3,743,1,1
23,89389,52589,6,1,821,1,0
26,121113,42362,60,6,790,1,1
69,73163,11895,36,50,715,1,1
32,71212,66712,12,10,353,0,0
52,46471,9503,6,23,535,0,0
18,93382,10576,24,0,609,1,0
54,50200,48530,60,34,491,1,0
67,52309,63350,6,34,601,1,0
68,40424,3273,36,37,676,0,1
53,41997,40926,24,24,319,0,0
55,107883,69871,48,5,628,0,1
40,100196,45837,36,5,571,1,0
37,32690,27156,36,9,566,1,0
52,83237,60421,6,15,538,1,0
44,136660,11902,60,15,725,0,1
29,75684,12273,60,2,726,0,1
61,12538,19999,60,21,818,0,1
27,119087,3870,36,5,447,1,1
30,117762,13284,60,6,387,0,0
70,94560,51065,6,21,408,0,0
18,68150,1682,60,0,618,0,0
64,81951,12203,48,21,357,1,1
18,56093,31984,36,0,618,1,0
21,121978,55150,12,0,472,0,0
36,19237,3392,36,7,806,1,1
58,116512,9680,12,24,523,0,0
19,149178,37592,12,0,735,0,1
61,16379,34718,60,31,741,0,0
33,86173,14936,12,7,462,0,0
63,89599,56476,6,1,786,1,0
46,8503,8247,12,13,546,0,0
56,72255,21590,48,31,831,0,1
54,125718,65307,36,30,555,0,0
19,68149,53453,48,0,589,0,0
54,56452,54284,6,30,836,0,0
52,82639,17862,6,10,317,1,0
29,18744,38797,48,8,418,1,0
52,45977,66901,48,11,444,0,1
54,8202,10781,60,23,813,0,1
65,80251,20125,48,8,777,0,1
58,44289,26890,12,20,464,1,0
51,98798,27285,6,8,683,0,1
29,55544,66730,48,0,749,0,1
34,104695,15680,48,12,446,1,1
57,147210,32723,24,28,406,1,0
21,68748,31217,24,2,348,0,1
41,64759,41486,36,14,755,1,0
41,135234,3750,36,10,666,1,0
26,28135,4649,24,5,709,0,1
56,108369,25252,48,33,734,1,1
63,51103,68183,12,35,529,0,0
21,23248,34904,36,1,413,1,0
23,135405,17671,12,3,326,0,0
64,138684,66050,6,44,326,0,0
63,79023,37442,6,20,752,0,1
28,16758,66777,48,6,676,0,0
67,81230,33948,48,14,531,0,0
30,52350,59502,48,10,738,0,1
48,106881,24756,60,8,715,1,1
60,57378,33720,24,9,677,0,0
60,118026,40506,24,21,605,1,0
43,78621,29851,48,18,695,0,1
38,103318,20818,36,13,524,1,0
42,132483,39870,24,21,598,1,0
30,8409,32247,60,5,481,0,0
44,40041,69085,6,4,471,1,0
45,81624,2177,60,12,508,1,1
24,26435,49287,6,4,806,1,0
30,79899,59001,48,9,658,1,0
47,131430,46219,60,27,682,0,1
23,37161,23070,6,0,502,1,0
26,29507,5864,24,4,484,1,0
60,20232,49650,12,5,506,0,0
25,92033,47372,36,3,685,1,0
20,126798,6154,48,2,747,0,1
39,95936,6135,6,12,368,0,1
30,25601,28275,12,12,491,0,0
60,121575,26565,24,14,703,1,1
51,79796,13643,6,19,420,1,0
20,48837,20494,6,1,827,1,1
42,148205,46292,24,21,343,1,0
40,121004,4827,6,13,778,0,1
27,71714,68447,12,9,378,1,0
64,135016,18828,36,3,422,1,0
41,64316,33932,48,17,761,1,1
35,126479,59488,60,4,636,0,0
60,68538,9206,60,6,333,0,1
24,120393,65613,48,6,585,1,0
45,43345,16105,48,26,730,0,1
22,35011,9879,24,0,418,0,0
56,93085,15833,6,22,807,0,1
63,41835,27297,36,14,609,1,0
26,103248,45409,12,2,532,0,0
57,126655,25665,24,25,572,0,1
46,25175,19757,12,9,765,0,1
65,51010,44563,6,33,498,0,0
68,100909,24552,60,50,406,1,1
53,109853,22022,12,14,621,0,0
27,22608,55949,36,2,675,1,0
57,75720,60672,12,13,622,1,1
67,136508,66944,24,21,625,1,0
54,114666,47887,24,22,749,0,1
34,47947,69553,48,10,320,1,0
46,133071,2216,24,2,781,1,1
23,25946,15515,24,1,635,0,0
34,133877,6722,24,9,817,0,1
55,50962,45112,6,10,329,0,1
25,33964,12567,24,0,675,1,1
49,47693,36713,6,2,780,1,1
29,103375,35526,48,7,429,1,0
55,143977,11035,6,18,401,1,0
43,41161,45938,48,25,773,0,1
18,43969,4213,24,0,459,1,1
69,107778,66448,6,47,472,1,0
35,103786,18009,48,2,582,0,1
27,99536,11136,48,6,637,0,1
20,87708,47601,6,0,641,1,0
40,98475,30731,6,20,322,1,1
69,46959,64857,48,24,552,0,0
31,68221,2836,6,3,740,1,1
32,53284,50561,24,3,518,1,0
66,10226,22372,36,16,655,0,0
18,61291,45648,36,0,645,1,1
51,46493,15606,48,31,828,0,1
46,137247,60634,48,10,629,1,1
50,127753,31536,6,28,387,1,0
61,17273,24507,12,14,799,0,0
46,122937,24449,48,18,646,0,1
49,102561,23087,12,5,668,0,1
27,110799,41001,12,0,354,0,0
31,9454,50987,36,13,614,1,0
57,48448,60895,48,21,461,1,0
54,59614,22130,6,14,706,1,1
30,100948,12792,6,0,328,1,0
32,39767,45937,60,5,371,1,1
69,25994,15666,60,20,320,0,0
39,11118,23385,24,19,483,0,1
43,95372,53963,60,24,824,0,1
46,31329,10400,24,19,401,1,0
44,23298,3347,48,13,799,1,0
29,137277,68642,6,2,646,1,0
36,100245,62768,12,11,737,1,1
63,136435,41652,12,38,392,0,0
65,70583,18396,36,22,425,0,1
22,94905,25841,36,4,385,1,0
27,12504,47820,24,5,841,1,0
49,125172,8693,6,12,426,0,0
28,51036,55917,60,3,394,0,1
49,103130,10023,24,10,711,0,0
59,98629,15198,48,11,690,1,0
64,49591,2479,60,24,478,1,0
49,128946,32381,48,30,610,0,1
60,83656,69494,6,17,623,1,0
64,92858,43467,12,35,736,0,1
42,106203,30570,24,11,473,1,0
28,149446,65601,24,8,591,0,0
51,90262,29136,48,5,761,0,1
57,92565,10831,12,5,406,1,0
69,46435,7289,48,1,701,1,1
20,50670,55867,12,2,726,0,1
54,143113,5504,12,13,402,1,1
23,49965,24393,6,2,736,0,0
46,73243,5598,6,21,377,1,1
47,130934,2624,36,25,700,0,0
20,120943,16425,6,0,428,1,0
55,145129,54620,24,10,425,1,0
34,73243,30177,6,8,764,0,0
19,32653,38929,60,1,727,1,0
59,80234,12018,60,41,676,1,1
51,32585,52993,60,24,554,0,0
27,89354,20024,24,3,719,0,1
57,134163,43161,48,18,405,1,0
29,106193,62285,60,4,343,0,0
50,58191,47236,48,5,763,0,1
44,50308,49105,12,9,355,1,0
45,123196,64790,6,9,351,1,0
51,95726,33098,24,12,596,1,0
29,137720,52367,12,7,581,1,0
35,16016,25322,6,15,562,1,0
53,103879,48644,12,33,315,0,1
62,68846,25555,48,6,633,0,1
52,106708,55604,60,19,808,1,0
53,68445,25656,60,34,819,0,1
44,131305,15117,24,16,515,0,1
34,115725,9268,24,0,595,0,1
25,92116,2995,36,0,488,1,0
43,149773,59998,6,15,346,0,0
50,66067,60046,24,32,339,1,1
21,96008,22725,48,1,572,0,0
66,97502,26797,12,31,416,1,1
67,61017,46552,36,36,721,1,0
36,143247,30247,6,14,596,0,1
33,30839,54724,48,14,475,0,1
60,117315,16724,6,15,386,1,0
20,116961,60263,24,0,315,1,0
65,18740,52408,48,24,808,1,0
45,107385,56266,12,3,320,0,0
36,11961,50109,12,5,731,1,0
49,8781,41111,48,22,846,0,1
38,108306,57161,60,4,364,1,0
70,25325,58393,24,45,355,1,0
53,44999,47073,12,3,842,0,1
48,109984,5245,24,4,572,0,1
42,116651,59969,12,21,454,1,0
30,79268,51257,60,2,467,0,0
39,43510,26643,24,1,597,1,0
32,74636,15148,48,14,441,0,0
48,54003,20100,36,8,677,1,0
38,45908,15405,60,15,464,0,1
34,24956,49768,36,2,313,1,0
24,113704,38486,36,1,393,1,0
64,107634,48640,48,25,773,1,1
63,133295,45225,12,21,598,1,0
18,113039,64095,12,0,311,0,0
56,124237,46388,36,18,539,1,0
30,16738,23055,48,3,773,0,0
22,64882,57241,12,3,349,1,0
39,115282,27175,48,9,375,1,0
51,91534,66846,6,10,810,0,1
45,149536,2832,24,4,301,0,1
66,16928,5407,60,11,704,0,0
38,63044,28025,48,14,777,0,1
40,110645,28898,24,16,416,1,0
32,79551,66449,12,9,591,1,0
46,81470,1094,60,8,693,1,1
67,74813,16485,12,38,672,1,1
61,8475,53394,36,12,352,1,0
55,84227,8767,60,25,557,0,1
60,39954,41271,6,10,698,1,1
26,141967,19829,24,2,399,0,1
54,123064,65539,12,35,747,1,1
41,120935,51432,24,12,600,0,0
55,105469,29749,48,30,697,1,0
39,58208,33348,60,0,444,0,0
66,91877,30645,60,39,516,1,1
54,58896,29850,36,22,700,0,0
21,141863,69882,36,1,511,1,0
58,52563,21407,60,40,831,0,0
45,25922,59804,6,10,493,0,0
66,93637,35179,12,2,571,0,0
34,71550,51747,6,7,510,0,0
39,66741,33272,48,21,725,0,1
23,139722,49525,24,1,418,0,0
65,53124,54703,48,46,350,1,1
26,11747,44501,6,2,497,1,0
61,11575,21132,24,37,333,1,0
52,79375,55227,48,0,489,0,0
25,8391,40863,24,0,331,1,0
35,63106,52182,48,0,300,1,0
18,109731,28922,36,0,623,0,1
42,43630,33216,6,8,662,0,0
27,10368,7609,24,0,567,0,0
50,113275,14317,36,3,511,1,0
31,114205,14552,6,7,412,1,1
21,126932,5941,6,3,547,0,0
51,45091,21936,12,5,369,1,0
67,66128,66774,24,21,825,1,1
31,33361,42004,24,3,756,0,0
53,39205,29852,24,1,533,1,0
22,47107,21326,6,3,422,1,1
33,80639,44770,24,9,357,0,1
39,100097,56361,12,0,337,1,0
